"Agency Name","Report Number","Report Date","Log Date","Crime Type","Crime Start","Crime End","Disposition","Building","Address","Latitude","Longitude"
"UFPD","180896","2018-08-02 18:08:00","2018-08-03","Larceny/Bicycle","","","Pending","","Communicore","29.6408559","-82.34491093"
"UFPD","180896","2018-08-02 18:08:00","2018-08-06","Larceny/Bicycle","","","*All Leads Exhausted","","Communicore","29.6408559","-82.34491093"
"UFPD","180894","2018-08-02 15:58:00","2018-08-03","Larceny/Bicycle","","","Pending","Reitz Union","Reitz Union","29.64622365","-82.34767436"
"UFPD","180880","2018-07-28 16:44:00","2018-07-30","Larceny/Bicycle","","","Pending","Tanglewood Village","Tanglewood Village","29.623834","-82.338754"
"UFPD","180877","2018-07-27 16:48:00","2018-07-30","Larceny/Bicycle","","","Pending","Jennings Hall","Jennings Hall","29.644022","-82.34198595"
"UFPD","180877","2018-07-27 16:48:00","2018-08-02","Larceny/Bicycle","","","*All Leads Exhausted","Jennings Hall","Jennings Hall","29.644022","-82.34198595"
"UFPD","180870","2018-07-26 16:43:00","2018-07-27","Larceny/Bicycle","","","Pending","","Chi Phi Fraternity","",""
"UFPD","180870","2018-07-26 16:43:00","2018-08-07","Larceny/Bicycle","","","*All Leads Exhausted","","Chi Phi Fraternity","",""
"UFPD","180860","2018-07-24 17:30:00","2018-08-06","Larceny/Bicycle","","","*All Leads Exhausted","Reitz Union","Reitz Union","29.64622365","-82.34767436"
"UFPD","180860","2018-07-24 17:30:00","2018-07-25","Larceny/Bicycle","","","Pending","Reitz Union","Reitz Union","29.64622365","-82.34767436"
"UFPD","180859","2018-07-24 12:38:00","2018-07-25","Larceny/Bicycle","","","Pending","Jennings Hall","Jennings Hall","29.644022","-82.34198595"
"UFPD","180859","2018-07-24 12:38:00","2018-08-07","Larceny/Bicycle","","","*All Leads Exhausted","Jennings Hall","Jennings Hall","29.644022","-82.34198595"
"UFPD","180856","2018-07-23 17:08:00","2018-07-25","Larceny/Bicycle","","","*All Leads Exhausted","Lakeside Residential Complex","Lakeside Residential Complex","29.6422491","-82.3644772"
"UFPD","180856","2018-07-23 17:08:00","2018-07-24","Larceny/Bicycle","","","Pending","Lakeside Residential Complex","Lakeside Residential Complex","29.6422491","-82.3644772"
"UFPD","180843","2018-07-19 14:37:00","2018-08-07","Larceny/Bicycle","","","*All Leads Exhausted","","Matherly Hall","29.651617799999997","-82.34103508"
"UFPD","180843","2018-07-19 14:37:00","2018-07-20","Larceny/Bicycle","","","Pending","","Matherly Hall","29.651617799999997","-82.34103508"
"UFPD","180835","2018-07-18 17:04:00","2018-07-19","Larceny/Bicycle","","","Pending","","Cancer and Genetics Building","",""
"UFPD","180835","2018-07-18 17:04:00","2018-08-07","Larceny/Bicycle","","","*All Leads Exhausted","","Cancer and Genetics Building","",""
"UFPD","180828","2018-07-17 09:34:00","2018-07-18","Larceny/Bicycle","","","Pending","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","180828","2018-07-17 09:27:00","2018-07-19","Larceny/Bicycle","","","*All Leads Exhausted","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","180809","2018-07-11 09:45:00","2018-07-12","Larceny/Bicycle","","","Pending","","University Police Department","29.6447666","-82.3428278"
"UFPD","180809","2018-07-11 09:45:00","2018-07-16","Larceny/Bicycle","","","*All Leads Exhausted","","University Police Department","29.6447666","-82.3428278"
"UFPD","180786","2018-07-04 13:29:00","2018-07-05","Larceny/Bicycle","","","Pending","","Diamond Village","29.642616","-82.3413523"
"UFPD","180786","2018-07-04 13:21:00","2018-07-09","Larceny/Bicycle","","","*All Leads Exhausted","","Diamond Village","29.642616","-82.3413523"
"UFPD","180775","2018-07-02 16:50:00","2018-07-09","Larceny/Bicycle","","","*All Leads Exhausted","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","180775","2018-07-02 16:50:00","2018-07-03","Larceny/Bicycle","","","Pending","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","180774","2018-07-02 13:51:00","2018-07-03","Larceny/Bicycle","","","Pending","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","180774","2018-07-02 13:51:00","2018-07-09","Larceny/Bicycle","","","*All Leads Exhausted","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","180765","2018-06-30 21:55:00","2018-07-02","Larceny/Bicycle","","","Pending","Jennings Hall","Jennings Hall","29.644022","-82.34198595"
"UFPD","180765","2018-06-30 21:55:00","2018-07-10","Larceny/Bicycle","","","*All Leads Exhausted","Jennings Hall","Jennings Hall","29.644022","-82.34198595"
"UFPD","180764","2018-06-30 12:16:00","2018-07-03","Larceny/Bicycle","","","*All Leads Exhausted","","East Hall","29.64731295","-82.35021458"
"UFPD","180764","2018-06-30 12:16:00","2018-07-02","Larceny/Bicycle","","","Pending","","East Hall","29.64731295","-82.35021458"
"UFPD","180751","2018-06-28 11:52:00","2018-07-18","Larceny/Bicycle","","","*All Leads Exhausted","","Benton Hall","29.643335399999998","-82.34762987"
"UFPD","180751","2018-06-28 11:52:00","2018-06-29","Larceny/Bicycle","","","Pending","","Benton Hall","29.643335399999998","-82.34762987"
"UFPD","180741","2018-06-25 15:07:00","2018-07-09","Larceny/Bicycle","","","*All Leads Exhausted","","HPNP Building","29.641668199999998","-82.34524251"
"UFPD","180741","2018-06-25 15:07:00","2018-06-26","Larceny/Bicycle","","","Pending","","HPNP Building","29.641668199999998","-82.34524251"
"UFPD","180737","2018-06-23 06:56:00","2018-06-25","Larceny/Bicycle","","","Pending","UF Health Shands Hospital","UF Health Shands Hospital","29.64042595","-82.34347126"
"UFPD","180732","2018-06-21 16:30:00","2018-06-27","Larceny/Bicycle","","","*All Leads Exhausted","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","180732","2018-06-21 16:30:00","2018-06-22","Larceny/Bicycle","","","Pending","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","180724","2018-06-19 21:23:00","2018-06-20","Larceny/Bicycle","","","Pending","","Newins-Ziegler Hall","29.645322649999997","-82.34571537"
"UFPD","180721","2018-06-18 16:51:00","2018-06-19","Larceny/Bicycle","","","Pending","","Garage 4","29.645350649999997","-82.34298018"
"UFPD","180721","2018-06-18 16:51:00","2018-06-21","Larceny/Bicycle","","","*All Leads Exhausted","","Garage 4","29.645350649999997","-82.34298018"
"UFPD","180719","2018-06-18 12:12:00","2018-06-19","Larceny/Bicycle","","","Pending","","Plaza of the Americas","29.6503997","-82.34267996"
"UFPD","180719","2018-06-18 12:08:00","2018-06-21","Larceny/Bicycle","","","*All Leads Exhausted","","Plaza of the Americas","29.6503997","-82.34267996"
"UFPD","180709","2018-06-12 19:36:00","2018-06-20","Larceny/Bicycle","","","*All Leads Exhausted","","University Village South","29.638716950000003","-82.37165169"
"UFPD","180709","2018-06-12 19:36:00","2018-06-13","Larceny/Bicycle","","","Pending","","University Village South","29.638716950000003","-82.37165169"
"UFPD","180703","2018-06-11 19:17:00","2018-06-12","Larceny/Bicycle","","","Pending","","Diamond Village","29.642616","-82.3413523"
"UFPD","180703","2018-06-11 19:17:00","2018-06-21","Larceny/Bicycle","","","*All Leads Exhausted","","Diamond Village","29.642616","-82.3413523"
"UFPD","180700","2018-06-10 21:46:00","2018-06-21","Larceny/Bicycle","","","*All Leads Exhausted","","Diamond Village","29.642616","-82.3413523"
"UFPD","180700","2018-06-10 21:46:00","2018-06-11","Larceny/Bicycle","","","Pending","","Diamond Village","29.642616","-82.3413523"
"UFPD","180680","2018-06-03 15:33:00","2018-06-05","Larceny/Bicycle","","","*All Leads Exhausted","","Health Science Center Area","",""
"UFPD","180680","2018-06-03 15:33:00","2018-06-04","Larceny/Bicycle","","","Pending","","Health Science Center Area","",""
"UFPD","180664","2018-05-29 14:05:00","2018-05-30","Larceny/Bicycle","","","Pending","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","180664","2018-05-29 14:05:00","2018-06-08","Larceny/Bicycle","","","*All Leads Exhausted","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","180641","2018-05-19 12:50:00","2018-05-21","Larceny/Bicycle","","","Pending","Tanglewood Village","Tanglewood","29.623834","-82.338754"
"UFPD","180641","2018-05-19 12:50:00","2018-07-09","Larceny/Bicycle","","","*All Leads Exhausted","Tanglewood Village","Tanglewood","29.623834","-82.338754"
"UFPD","180634","2018-05-16 15:40:00","2018-05-17","Larceny/Bicycle","","","Pending","","Beaty West","",""
"UFPD","180634","2018-05-16 15:40:00","2018-05-21","Larceny/Bicycle","","","*All Leads Exhausted","","Beaty West","",""
"UFPD","180629","2018-05-14 19:15:00","2018-05-21","Larceny/Bicycle","","","*All Leads Exhausted","","Springs Residential Complex","",""
"UFPD","180629","2018-05-14 19:15:00","2018-05-15","Larceny/Bicycle","","","Pending","","Springs Residential Complex","",""
"UFPD","180627","2018-05-14 12:29:00","2018-05-15","Larceny/Bicycle","","","Pending","Keys Residential Complex","Keys Residential Complex","29.6486368","-82.3476278"
"UFPD","180627","2018-05-14 12:29:00","2018-05-31","Larceny/Bicycle","","","*All Leads Exhausted","Keys Residential Complex","Keys Residential Complex","29.6486368","-82.3476278"
"UFPD","180625","2018-05-14 12:11:00","2018-05-22","Larceny/Bicycle","","","*All Leads Exhausted","","Garage 5","29.64331035","-82.35128402"
"UFPD","180625","2018-05-14 12:11:00","2018-05-15","Larceny/Bicycle","","","Pending","","Garage 5","29.64331035","-82.35128402"
"UFPD","180608","2018-05-09 10:22:00","2018-05-11","Larceny/Bicycle","","","*All Leads Exhausted","Cypress Hall","Cypress Hall","29.645972049999997","-82.33975907"
"UFPD","180608","2018-05-09 10:22:00","2018-05-10","Larceny/Bicycle","","","Pending","Cypress Hall","Cypress Hall","29.645972049999997","-82.33975907"
"UFPD","180596","2018-05-06 15:32:00","2018-05-07","Larceny/Bicycle","","","Pending","","Alpha Epsilon Pi","",""
"UFPD","180596","2018-05-06 15:32:00","2018-05-11","Larceny/Bicycle","","","*All Leads Exhausted","","Alpha Epsilon Pi","",""
"UFPD","180589","2018-05-04 10:44:00","2018-05-09","Larceny/Bicycle","","","*All Leads Exhausted","Reid Hall","Reid Hall","29.64656865","-82.33976288"
"UFPD","180589","2018-05-04 10:44:00","2018-05-07","Larceny/Bicycle","","","Pending","Reid Hall","Reid Hall","29.64656865","-82.33976288"
"UFPD","180577","2018-05-01 20:37:00","2018-05-03","Larceny/Bicycle","","","*All Leads Exhausted","","Yulee Hall","29.64612685","-82.34042773"
"UFPD","180577","2018-05-01 20:37:00","2018-05-02","Larceny/Bicycle","","","Pending","","Yulee Hall","29.64612685","-82.34042773"
"UFPD","180570","2018-04-30 13:47:00","2018-05-02","Larceny/Bicycle","","","*All Leads Exhausted","","Phi Mu Sorority","",""
"UFPD","180570","2018-04-30 13:47:00","2018-05-01","Larceny/Bicycle","","","Pending","","Phi Mu Sorority","",""
"UFPD","180546","2018-04-24 16:04:00","2018-05-02","Larceny/Bicycle","","","*All Leads Exhausted","","Springs Residential Complex","",""
"UFPD","180546","2018-04-24 16:04:00","2018-04-25","Larceny/Bicycle","","","Pending","","Springs Residential Complex","",""
"UFPD","180534","2018-04-23 09:43:00","2018-04-24","Larceny/Bicycle","","","Pending","","Music Building","29.6482029","-82.34289939"
"UFPD","180529","2018-04-21 13:25:00","2018-04-23","Larceny/Bicycle","","","Pending","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","180529","2018-04-21 13:25:00","2018-04-24","Larceny/Bicycle","","","*All Leads Exhausted","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","180496","2018-04-16 15:02:00","2018-04-17","Larceny/Bicycle","","","Pending","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","180496","2018-04-16 15:02:00","2018-05-02","Larceny/Bicycle","","","*All Leads Exhausted","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","180462","2018-04-09 15:03:00","2018-04-10","Larceny/Bicycle","","","Pending","","Alpha Epsilon Pi","",""
"UFPD","180462","2018-04-09 15:03:00","2018-04-11","Larceny/Bicycle","","","*All Leads Exhausted","","Alpha Epsilon Pi","",""
"UFPD","180443","2018-04-04 12:22:00","2018-04-05","Larceny/Bicycle","","","Pending","","Parking Garage #11","29.636309699999998","-82.36846282"
"UFPD","180443","2018-04-04 12:22:00","2018-04-06","Larceny/Bicycle","","","*All Leads Exhausted","","Parking Garage #11","29.636309699999998","-82.36846282"
"UFPD","180415","2018-03-29 14:04:00","2018-03-30","Larceny/Bicycle","","","Pending","","McCarty Hall A","29.6469413","-82.34558934"
"UFPD","180415","2018-03-29 14:04:00","2018-04-19","Larceny/Bicycle","","","*All Leads Exhausted","","McCarty Hall A","29.6469413","-82.34558934"
"UFPD","180409","2018-03-28 15:05:00","2018-03-29","Larceny/Bicycle","","","Pending","Broward Dining","Broward Dining","29.64690135","-82.34125255"
"UFPD","180409","2018-03-28 15:05:00","2018-04-11","Larceny/Bicycle","","","*All Leads Exhausted","Broward Dining","Broward Dining","29.64690135","-82.34125255"
"UFPD","180408","2018-03-28 13:19:00","2018-03-29","Larceny/Bicycle","","","Pending","Weimer Hall","Weimer Hall","29.6478423","-82.34733036"
"UFPD","180408","2018-03-28 13:19:00","2018-04-19","Larceny/Bicycle","","","*All Leads Exhausted","Weimer Hall","Weimer Hall","29.6478423","-82.34733036"
"UFPD","180406","2018-03-27 14:40:00","2018-03-29","Larceny/Bicycle","","","*All Leads Exhausted","","East Hall","29.64731295","-82.35021458"
"UFPD","180406","2018-03-27 14:40:00","2018-03-28","Larceny/Bicycle","","","Pending","","East Hall","29.64731295","-82.35021458"
"UFPD","180398","2018-03-24 20:01:00","2018-03-26","Larceny/Bicycle","","","Pending","Thomas Hall","Thomas Hall","29.6512903","-82.34600255"
"UFPD","180398","2018-03-24 19:38:00","2018-03-27","Larceny/Bicycle","","","*All Leads Exhausted","Thomas Hall","Thomas Hall","29.6512903","-82.34600255"
"UFPD","180374","2018-03-18 18:30:00","2018-03-19","Larceny/Bicycle","","","Pending","","Newins-Ziegler Hall","29.645322649999997","-82.34571537"
"UFPD","180373","2018-03-18 17:19:00","2018-03-19","Larceny/Bicycle","","","Pending","","Lemerand Athletics Center","",""
"UFPD","180373","2018-03-18 17:09:00","2018-03-20","Larceny/Bicycle","","","*All Leads Exhausted","","Lemerand Athletics Center","",""
"UFPD","180368","2018-03-17 10:26:00","2018-03-19","Larceny/Bicycle","","","Pending","","Trusler Hall","29.645819","-82.35182755"
"UFPD","180306","2018-03-01 18:30:00","2018-03-02","Larceny/Bicycle","","","Pending","","Corry Village","29.64621545","-82.36145965"
"UFPD","180306","2018-03-01 18:30:00","2018-03-05","Larceny/Bicycle","","","*All Leads Exhausted","","Corry Village","29.64621545","-82.36145965"
"UFPD","180296","2018-02-27 17:30:00","2018-03-07","Larceny/Bicycle","","","*All Leads Exhausted","","Architecture Building","29.64773565","-82.34119526"
"UFPD","180296","2018-02-27 17:30:00","2018-02-28","Larceny/Bicycle","","","Pending","","Architecture Building","29.64773565","-82.34119526"
"UFPD","180284","2018-02-26 12:25:00","2018-02-27","Larceny/Bicycle","","","Pending","","University Women's Club","",""
"UFPD","180255","2018-02-21 13:24:00","2018-02-22","Larceny/Bicycle","","","Pending","","Kappa Delta","",""
"UFPD","180255","2018-02-21 13:24:00","2018-03-07","Larceny/Bicycle","","","*All Leads Exhausted","","Kappa Delta","",""
"UFPD","180179","2018-02-08 19:04:00","2018-02-09","Larceny/Bicycle","","","Pending","J. Wayne Reitz Union","J. Wayne Reitz Union","29.64622365","-82.34767436"
"UFPD","180179","2018-02-08 19:04:00","2018-02-28","Larceny/Bicycle","","","*All Leads Exhausted","J. Wayne Reitz Union","J. Wayne Reitz Union","29.64622365","-82.34767436"
"UFPD","180164","2018-02-05 10:57:00","2018-02-06","Larceny/Bicycle","","","Pending","North Hall","North Hall","29.647926","-82.35068431"
"UFPD","180164","2018-02-05 10:57:00","2018-02-28","Larceny/Bicycle","","","*All Leads Exhausted","North Hall","North Hall","29.647926","-82.35068431"
"UFPD","180148","2018-02-01 19:18:00","2018-02-02","Larceny/Bicycle","","","Pending","","Hub","29.64816575","-82.34549822"
"UFPD","180144","2018-02-01 15:10:00","2018-02-02","Larceny/Bicycle","","","Pending","J. Wayne Reitz Union","J. Wayne Reitz Union","29.64622365","-82.34767436"
"UFPD","180138","2018-01-31 15:40:00","2018-02-01","Larceny/Bicycle","","","Pending","","Marston Science Library","29.647989850000002","-82.3439469"
"UFPD","180138","2018-01-31 15:40:00","2018-02-02","Larceny/Bicycle","","","*All Leads Exhausted","","Marston Science Library","29.647989850000002","-82.3439469"
"UFPD","180125","2018-01-29 17:57:00","2018-01-31","Larceny/Bicycle","","","*All Leads Exhausted","","Williamson Hall","29.64800035","-82.34668017"
"UFPD","180125","2018-01-29 17:57:00","2018-01-30","Larceny/Bicycle","","","Pending","","Williamson Hall","29.64800035","-82.34668017"
"UFPD","180122","2018-01-28 16:37:00","2018-01-29","Larceny/Bicycle","","","Pending","Hume Hall West","Hume Hall West","29.644519000000003","-82.35348531"
"UFPD","180122","2018-01-28 16:37:00","2018-01-30","Larceny/Bicycle","","","*All Leads Exhausted","Hume Hall West","Hume Hall West","29.644519000000003","-82.35348531"
"UFPD","180121","2018-01-28 10:26:00","2018-02-05","Larceny/Bicycle","","","*All Leads Exhausted","","Murphree Area","29.65141835","-82.34569336"
"UFPD","180121","2018-01-28 10:26:00","2018-01-29","Larceny/Bicycle","","","Pending","","Murphree Area","29.65141835","-82.34569336"
"UFPD","180087","2018-01-20 21:50:00","2018-01-22","Larceny/Bicycle","","","Pending","","Springs Residential Complex","",""
"UFPD","180087","2018-01-20 21:50:00","2018-01-26","Larceny/Bicycle","","","*All Leads Exhausted","","Springs Residential Complex","",""
"UFPD","180082","2018-01-19 18:04:00","2018-02-28","Larceny/Bicycle","","","*All Leads Exhausted","","Buckman Hall","29.6507943","-82.3450037"
"UFPD","180082","2018-01-19 18:04:00","2018-01-22","Larceny/Bicycle","","","Pending","","Buckman Hall","29.6507943","-82.3450037"
"UFPD","180080","2018-01-19 15:41:00","2018-01-22","Larceny/Bicycle","","","Pending","","Fraternity Row Area","",""
"UFPD","180034","2018-01-10 13:52:00","2018-01-11","Larceny/Bicycle","","","Pending","","Florida Gym","29.64934355","-82.34727223"
"UFPD","180034","2018-01-10 13:52:00","2018-01-12","Larceny/Bicycle","","","*All Leads Exhausted","","Florida Gym","29.64934355","-82.34727223"
"UFPD","180022","2018-01-08 18:58:00","2018-01-09","Larceny/Bicycle","","","Pending","","Turlington Hall","29.64921135","-82.34401893"
"UFPD","180022","2018-01-08 18:58:00","2018-02-05","Larceny/Bicycle","","","*All Leads Exhausted","","Turlington Hall","29.64921135","-82.34401893"
"UFPD","180021","2018-01-08 17:41:00","2018-01-19","Larceny/Bicycle","","","*All Leads Exhausted","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","180021","2018-01-08 17:41:00","2018-01-09","Larceny/Bicycle","","","Pending","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","180014","2018-01-07 16:18:00","2018-01-08","Larceny/Bicycle","","","Pending","","Yulee Hall","29.64612685","-82.34042773"
"UFPD","180012","2018-01-06 18:02:00","2018-01-08","Larceny/Bicycle","","","Pending","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","172084","2017-12-09 11:44:00","2017-12-11","Larceny/Bicycle","","","Pending","","Buckman Hall","29.6507943","-82.3450037"
"UFPD","172071","2017-12-07 14:02:00","2017-12-08","Larceny/Bicycle","","","Pending","","Architecture Building","29.64773565","-82.34119526"
"UFPD","172071","2017-12-07 14:02:00","2017-12-13","Larceny/Bicycle","","","*All Leads Exhausted","","Architecture Building","29.64773565","-82.34119526"
"UFPD","172043","2017-12-02 14:40:00","2017-12-04","Larceny/Bicycle","","","Pending","Tanglewood Village","Tanglewood Residential Area","29.623834","-82.338754"
"UFPD","172039","2017-12-02 00:05:00","2017-12-04","Larceny/Bicycle","","","Pending","","Black Hall","29.641917149999998","-82.34788984"
"UFPD","172019","2017-11-30 09:12:00","2017-12-01","Larceny/Bicycle","","","Pending","Tanglewood Village","Tanglewood Apartments","29.623834","-82.338754"
"UFPD","172016","2017-11-29 21:31:00","2017-11-30","Larceny/Bicycle","","","Pending","J. Wayne Reitz Union","J. Wayne Reitz Union","29.64622365","-82.34767436"
"UFPD","171874","2017-11-22 00:54:00","2017-11-22","Larceny/Bicycle","","","Complaint Withdrawal","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","171872","2017-11-20 23:46:00","2017-11-21","Larceny/Bicycle","","","Pending","","Physics Building","29.6436051","-82.350325"
"UFPD","171869","2017-11-20 16:18:00","2017-11-21","Larceny/Bicycle","","","Pending","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","171840","2017-11-17 16:56:00","2017-11-20","Larceny/Bicycle","","","Pending","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","171823","2017-11-15 12:48:00","2017-11-16","Larceny/Bicycle","","","Pending","Sledd Hall","Sledd Hall","29.65076745","-82.34550452"
"UFPD","171816","2017-11-13 16:39:00","2017-11-14","Larceny/Bicycle","","","Pending","Jennings Hall","Jennings Hall","29.644022","-82.34198595"
"UFPD","171809","2017-11-11 17:08:00","2017-11-13","Larceny/Bicycle","","","Pending","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","171780","2017-11-06 15:49:00","2017-11-07","Larceny/Bicycle","","","Pending","","Architecture","29.64773565","-82.34119526"
"UFPD","171768","2017-11-03 15:16:00","2017-11-06","Larceny/Bicycle","","","Pending","","Fifield Hall","29.638350000000003","-82.3611832"
"UFPD","171724","2017-10-27 11:53:00","2017-10-30","Larceny/Bicycle","","","Pending","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","171706","2017-10-24 13:43:00","2017-10-25","Larceny/Bicycle","","","Pending","Reid Hall","Reid Hall","29.64656865","-82.33976288"
"UFPD","171667","2017-10-16 13:52:00","2017-10-17","Larceny/Bicycle","","","Pending","","Turlington Hall","29.64921135","-82.34401893"
"UFPD","171649","2017-10-13 23:28:00","2017-10-16","Larceny/Bicycle","","","Pending","","Yulee Hall","29.64612685","-82.34042773"
"UFPD","171635","2017-10-12 09:57:00","2017-10-13","Larceny/Bicycle","","","Pending","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","171614","2017-10-07 20:02:00","2017-10-09","Larceny/Bicycle","","","Pending","","Aerospace Engineering","29.64337025","-82.34828952"
"UFPD","171586","2017-10-05 15:52:00","2017-10-07","Larceny/Bicycle","","","Pending","","Large Commuter Lot","",""
"UFPD","171572","2017-10-03 12:12:00","2017-10-04","Larceny/Bicycle","","","Pending","","Hume Commons Area","",""
"UFPD","171565","2017-10-02 10:35:00","2017-10-03","Larceny/Bicycle","","","Pending","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","171533","2017-09-29 11:02:00","2017-10-02","Larceny/Bicycle","","","Pending","Jennings Hall","Jennings Hall","29.644022","-82.34198595"
"UFPD","171531","2017-09-28 15:46:00","2017-09-29","Larceny/Bicycle","","","Pending","","Hough Hall","29.6504096","-82.34074932"
"UFPD","171513","2017-09-25 15:25:00","2017-09-26","Larceny/Bicycle","","","Pending","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","171509","2017-09-25 11:34:00","2017-09-26","Larceny/Bicycle","","","Pending","","Trusler Hall","29.645819","-82.35182755"
"UFPD","171496","2017-09-22 21:10:00","2017-09-25","Larceny/Bicycle","","","Pending","","Academic Research Building","",""
"UFPD","171495","2017-09-22 17:51:00","2017-09-25","Larceny/Bicycle","","","Pending","","Parking Garage #10","",""
"UFPD","171490","2017-09-21 18:09:00","2017-09-22","Larceny/Bicycle","","","Pending","","Hume Commons","29.64455065","-82.3524818"
"UFPD","171483","2017-09-20 20:54:00","2017-09-21","Larceny/Bicycle","","","Pending","Sledd Hall","Sledd Hall","29.65076745","-82.34550452"
"UFPD","171482","2017-09-20 17:33:00","2017-09-21","Larceny/Bicycle","","","Pending","","Trusler Hall","29.645819","-82.35182755"
"UFPD","171477","2017-09-19 18:39:00","2017-09-20","Larceny/Bicycle","","","Pending","","Williamson Hall","29.64800035","-82.34668017"
"UFPD","171470","2017-09-17 22:16:00","2017-09-18","Larceny/Bicycle","","","Unfounded","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","171431","2017-09-14 14:07:00","2017-09-15","Larceny/Bicycle","","","Pending","","Beaty Towers East","",""
"UFPD","171428","2017-09-14 12:17:00","2017-09-15","Larceny/Bicycle","","","Pending","","Music Building","29.6482029","-82.34289939"
"UFPD","171425","2017-09-13 19:30:00","2017-09-14","Larceny/Bicycle","","","Pending","","Recreation Center/Racquet Club Dining","",""
"UFPD","171417","2017-09-12 12:56:00","2017-09-13","Larceny/Bicycle","","","Pending","","Beaty Towers East","",""
"UFPD","171401","2017-09-08 15:16:00","2017-09-12","Larceny/Bicycle","","","Pending","","Hough Hall","29.6504096","-82.34074932"
"UFPD","171382","2017-09-06 13:15:00","2017-09-07","Larceny/Bicycle","","","Pending","","Physics Building","29.6436051","-82.350325"
"UFPD","171347","2017-08-30 11:28:00","2017-08-31","Larceny/Bicycle","","","Pending","","Physics Building","29.6436051","-82.350325"
"UFPD","171336","2017-08-28 22:51:00","2017-08-29","Larceny/Bicycle","","","Pending","J. Wayne Reitz Union","J. Wayne Reitz Union","29.64622365","-82.34767436"
"UFPD","171332","2017-08-28 16:22:00","2017-08-29","Larceny/Bicycle","","","Pending","Weimer Hall","Weimer Hall","29.6478423","-82.34733036"
"UFPD","171307","2017-08-26 12:22:00","2017-08-28","Larceny/Bicycle","","","Pending","Jennings Hall","Jennings Hall","29.644022","-82.34198595"
"UFPD","171286","2017-08-24 19:23:00","2017-08-25","Larceny/Bicycle","","","Pending","","Rawlings Hall","29.64623255","-82.34292308"
"UFPD","171280","2017-08-24 11:24:00","2017-08-25","Larceny/Bicycle","","","Pending","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","171269","2017-08-23 12:52:00","2017-08-24","Larceny/Bicycle","","","Pending","","McCarty Hall","29.6464581","-82.34442633"
"UFPD","171267","2017-08-23 11:38:00","2017-08-24","Larceny/Bicycle","","","Pending","","Fifield Hall","29.638350000000003","-82.3611832"
"UFPD","171265","2017-08-23 04:12:00","2017-08-23","Larceny/Bicycle","","","Complaint Withdrawal","","Alpha Epsilon Phi","",""
"UFPD","171261","2017-08-22 11:40:00","2017-08-23","Larceny/Bicycle","","","Pending","","Dickinson Hall","29.6442996","-82.34393237"
"UFPD","171253","2017-08-21 12:36:00","2017-08-22","Larceny/Bicycle","","","Pending","Student Recreation & Fitness Center","Student Recreation & Fitness Center","29.650122500000002","-82.34677597"
"UFPD","171206","2017-08-12 11:22:00","2017-08-14","Larceny/Bicycle","","","Pending","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","171191","2017-08-07 07:53:00","2017-08-08","Larceny/Bicycle","","","Pending","Harrell Medical Building","Harrell Medical Building","29.64205115","-82.34449"
"UFPD","171185","2017-08-04 16:43:00","2017-08-07","Larceny/Bicycle","","","Pending","","Murprhee Hall","",""
"UFPD","171164","2017-07-28 11:58:00","2017-07-31","Larceny/Bicycle","","","Pending","","Dickinson Hall","29.6442996","-82.34393237"
"UFPD","171118","2017-07-21 13:58:00","2017-07-24","Larceny/Bicycle","","","Pending","","Rawlings Hall","29.64623255","-82.34292308"
"UFPD","171053","2017-07-05 13:17:00","2017-07-06","Larceny/Bicycle","","","Pending","","Springs Residential Complex","",""
